Time,Current,Index
5.167987,1.17E-11,8
5.168987,1.23E-11,8
5.169987,1.28E-11,8
5.170987,1.30E-11,8
5.171987,1.31E-11,8
5.172987,1.29E-11,8
5.173987,1.25E-11,8
5.174987,1.20E-11,8
5.175987,1.15E-11,8
5.176987,1.07E-11,8
5.177987,9.86E-12,8
5.178987,9.54E-12,8
5.179987,9.22E-12,8
5.180987,9.54E-12,8
5.181987,9.86E-12,8
5.182987,1.08E-11,8
5.183987,1.16E-11,8
5.184987,1.24E-11,8
5.185987,1.31E-11,8
5.186987,1.37E-11,8
5.187987,1.38E-11,8
5.188987,1.38E-11,8
5.189987,1.34E-11,8
5.190987,1.28E-11,8
5.191987,1.19E-11,8
5.192987,1.10E-11,8
5.193987,1.01E-11,8
5.194987,9.54E-12,8
5.195987,9.43E-12,8
5.196987,9.54E-12,8
5.197987,9.75E-12,8
5.198987,1.03E-11,8
5.199987,1.13E-11,8
5.200987,1.21E-11,8
5.201987,1.27E-11,8
5.202987,1.32E-11,8
5.203987,1.35E-11,8
5.204987,1.36E-11,8
5.205987,1.34E-11,8
5.206987,1.29E-11,8
5.207987,1.21E-11,8
5.208987,1.14E-11,8
5.209987,1.05E-11,8
5.210987,9.97E-12,8
5.211987,9.22E-12,8
5.212987,9.22E-12,8
5.213987,9.32E-12,8
5.214987,9.97E-12,8
5.215987,1.05E-11,8
5.216987,1.13E-11,8
5.217987,1.22E-11,8
5.218987,1.30E-11,8
5.219987,1.34E-11,8
5.220987,1.34E-11,8
5.221987,1.33E-11,8
5.222987,1.31E-11,8
5.223987,1.25E-11,8
5.224987,1.19E-11,8
5.225987,1.10E-11,8
5.226987,1.02E-11,8
5.227987,9.32E-12,8
5.228987,8.79E-12,8
5.229987,8.79E-12,8
5.230987,9.22E-12,8
5.231987,9.86E-12,8
5.232987,1.07E-11,8
5.233987,1.14E-11,8
5.234987,1.22E-11,8
5.235987,1.28E-11,8
5.236987,1.33E-11,8
5.237987,1.34E-11,8
5.238987,1.32E-11,8
5.239987,1.27E-11,8
5.240987,1.19E-11,8
5.241987,1.11E-11,8
5.242987,1.04E-11,8
5.243987,9.65E-12,8
5.244987,9.00E-12,8
5.245987,8.79E-12,8
5.246987,8.89E-12,8
5.247987,9.11E-12,8
5.248987,9.75E-12,8
5.249987,1.06E-11,8
5.250987,1.15E-11,8
5.251987,1.20E-11,8
5.252987,1.24E-11,8
5.253987,1.30E-11,8
5.254987,1.32E-11,8
5.255987,1.30E-11,8
5.256987,1.23E-11,8
5.257987,1.14E-11,8
5.258987,1.04E-11,8
5.259987,9.75E-12,8
5.260987,9.22E-12,8
5.261987,8.68E-12,8
5.262987,8.36E-12,8
5.263987,8.47E-12,8
5.264987,9.00E-12,8
5.265987,9.43E-12,8
5.266987,1.02E-11,8
5.267987,1.10E-11,8
5.268987,1.20E-11,8
5.269987,1.24E-11,8
5.270987,1.27E-11,8
5.271987,1.25E-11,8
5.272987,1.23E-11,8
5.273987,1.16E-11,8
5.274987,1.07E-11,8
5.275987,9.86E-12,8
5.276987,9.32E-12,8
5.277987,8.68E-12,8
5.278987,8.25E-12,8
5.279987,7.93E-12,8
5.280987,8.14E-12,8
5.281987,8.47E-12,8
5.282987,9.43E-12,8
5.283987,1.03E-11,8
5.284987,1.14E-11,8
5.285987,1.18E-11,8
5.286987,1.23E-11,8
5.287987,1.23E-11,8
5.288987,1.23E-11,8
5.289987,1.20E-11,8
5.290987,1.13E-11,8
5.291987,1.04E-11,8
5.292987,9.54E-12,8
5.293987,9.00E-12,8
5.294987,8.36E-12,8
5.295987,7.71E-12,8
5.296987,7.61E-12,8
5.297987,8.25E-12,8
5.298987,9.11E-12,8
5.299987,1.01E-11,8
5.300987,1.06E-11,8
5.301987,1.13E-11,8
5.302987,1.19E-11,8
5.303987,1.25E-11,8
5.304987,1.28E-11,8
5.305987,1.25E-11,8
5.306987,1.18E-11,8
5.307987,1.10E-11,8
5.308987,1.02E-11,8
5.309987,9.32E-12,8
5.310987,8.57E-12,8
5.311987,8.14E-12,8
5.312987,8.04E-12,8
5.313987,8.25E-12,8
5.314987,8.57E-12,8
5.315987,9.32E-12,8
5.316987,1.02E-11,8
5.317987,1.10E-11,8
5.318987,1.17E-11,8
5.319987,1.22E-11,8
5.320987,1.24E-11,8
5.321987,1.23E-11,8
5.322987,1.21E-11,8
5.323987,1.16E-11,8
5.324987,1.08E-11,8
5.325987,9.75E-12,8
5.326987,8.89E-12,8
5.327987,8.36E-12,8
5.328987,7.82E-12,8
5.329987,7.61E-12,8
5.330987,7.82E-12,8
5.331987,8.47E-12,8
5.332987,9.22E-12,8
5.333987,1.01E-11,8
5.334987,1.09E-11,8
5.335987,1.15E-11,8
5.336987,1.18E-11,8
5.337987,1.19E-11,8
5.338987,1.20E-11,8
5.339987,1.17E-11,8
5.340987,1.10E-11,8
5.341987,1.02E-11,8
5.342987,9.32E-12,8
5.343987,8.57E-12,8
5.344987,8.14E-12,8
5.345987,7.82E-12,8
5.346987,7.82E-12,8
5.347987,7.93E-12,8
5.348987,8.57E-12,8
5.349987,9.32E-12,8
5.350987,1.03E-11,8
5.351987,1.08E-11,8
5.352987,1.16E-11,8
5.353987,1.17E-11,8
5.354987,1.18E-11,8
5.355987,1.14E-11,8
5.356987,1.09E-11,8
5.357987,1.02E-11,8
5.358987,9.22E-12,8
5.359987,8.25E-12,8
5.360987,7.50E-12,8
5.361987,7.07E-12,8
5.362987,6.86E-12,8
5.363987,7.07E-12,8
5.364987,7.61E-12,8
5.365987,8.47E-12,8
5.366987,9.22E-12,8
5.367987,9.75E-12,8
5.368987,1.05E-11,8
5.369987,1.11E-11,8
5.370987,1.16E-11,8
5.371987,1.15E-11,8
5.372987,1.13E-11,8
5.373987,1.06E-11,8
5.374987,9.75E-12,8
5.375987,8.79E-12,8
5.376987,8.04E-12,8
5.377987,7.50E-12,8
5.378987,6.96E-12,8
5.379987,6.86E-12,8
5.380987,7.18E-12,8
5.381987,7.71E-12,8
5.382987,8.57E-12,8
5.383987,9.32E-12,8
5.384987,1.04E-11,8
5.385987,1.11E-11,8
5.386987,1.18E-11,8
5.387987,1.18E-11,8
5.388987,1.16E-11,8
5.389987,1.11E-11,8
5.390987,1.05E-11,8
5.391987,9.86E-12,8
5.392987,8.89E-12,8
5.393987,8.14E-12,8
5.394987,7.50E-12,8
5.395987,7.50E-12,8
5.396987,7.61E-12,8
5.397987,8.04E-12,8
5.398987,8.47E-12,8
5.399987,9.32E-12,8
5.400987,1.04E-11,8
5.401987,1.15E-11,8
5.402987,1.21E-11,8
5.403987,1.25E-11,8
5.404987,1.24E-11,8
5.405987,1.24E-11,8
5.406987,1.18E-11,8
5.407987,1.11E-11,8
5.408987,1.05E-11,8
5.409987,9.86E-12,8
5.410987,9.43E-12,8
5.411987,8.89E-12,8
5.412987,9.00E-12,8
5.413987,9.22E-12,8
5.414987,9.86E-12,8
5.415987,1.07E-11,8
5.416987,1.18E-11,8
5.417987,1.30E-11,8
5.418987,1.38E-11,8
5.419987,1.46E-11,8
5.420987,1.52E-11,8
5.421987,1.57E-11,8
5.422987,1.58E-11,8
5.423987,1.53E-11,8
5.424987,1.45E-11,8
5.425987,1.38E-11,8
5.426987,1.33E-11,8
5.427987,1.31E-11,8
5.428987,1.29E-11,8
5.429987,1.31E-11,8
5.430987,1.38E-11,8
5.431987,1.48E-11,8
5.432987,1.59E-11,8
5.433987,1.71E-11,8
5.434987,1.83E-11,8
5.435987,1.95E-11,8
5.436987,2.04E-11,8
5.437987,2.08E-11,8
5.438987,2.11E-11,8
5.439987,2.11E-11,8
5.440987,2.09E-11,8
5.441987,2.04E-11,8
5.442987,1.98E-11,8
5.443987,1.96E-11,8
5.444987,1.97E-11,8
5.445987,2.01E-11,8
5.446987,2.07E-11,8
5.447987,2.16E-11,8
5.448987,2.30E-11,8
5.449987,2.47E-11,8
5.450987,2.65E-11,8
5.451987,2.81E-11,8
5.452987,2.97E-11,8
5.453987,3.09E-11,8
5.454987,3.19E-11,8
5.455987,3.24E-11,8
5.456987,3.27E-11,8
5.457987,3.31E-11,8
5.458987,3.32E-11,8
5.459987,3.33E-11,8
5.460987,3.35E-11,8
5.461987,3.40E-11,8
5.462987,3.52E-11,8
5.463987,3.67E-11,8
5.464987,3.86E-11,8
5.465987,4.09E-11,8
5.466987,4.30E-11,8
5.467987,4.53E-11,8
5.468987,4.74E-11,8
5.469987,4.96E-11,8
5.470987,5.14E-11,8
5.471987,5.30E-11,8
5.472987,5.42E-11,8
5.473987,5.50E-11,8
5.474987,5.56E-11,8
5.475987,5.62E-11,8
5.476987,5.72E-11,8
5.477987,5.82E-11,8
5.478987,5.96E-11,8
5.479987,6.13E-11,8
5.480987,6.36E-11,8
5.481987,6.62E-11,8
5.482987,6.90E-11,8
5.483987,7.19E-11,8
5.484987,7.49E-11,8
5.485987,7.77E-11,8
5.486987,8.01E-11,8
5.487987,8.22E-11,8
5.488987,8.42E-11,8
5.489987,8.57E-11,8
5.490987,8.72E-11,8
5.491987,8.86E-11,8
5.492987,9.00E-11,8
5.493987,9.15E-11,8
5.494987,9.30E-11,8
5.495987,9.49E-11,8
5.496987,9.69E-11,8
5.497987,9.96E-11,8
5.498987,1.03E-10,8
5.499987,1.06E-10,8
5.500987,1.09E-10,8
5.501987,1.13E-10,8
5.502987,1.16E-10,8
5.503987,1.18E-10,8
5.504987,1.21E-10,8
5.505987,1.23E-10,8
5.506987,1.25E-10,8
5.507987,1.27E-10,8
5.508987,1.29E-10,8
5.509987,1.31E-10,8
5.510987,1.32E-10,8
5.511987,1.34E-10,8
5.512987,1.37E-10,8
5.513987,1.40E-10,8
5.514987,1.44E-10,8
5.515987,1.47E-10,8
5.516987,1.51E-10,8
5.517987,1.54E-10,8
5.518987,1.58E-10,8
5.519987,1.61E-10,8
5.520987,1.65E-10,8
5.521987,1.68E-10,8
5.522987,1.70E-10,8
5.523987,1.73E-10,8
5.524987,1.76E-10,8
5.525987,1.78E-10,8
5.526987,1.80E-10,8
5.527987,1.82E-10,8
5.528987,1.85E-10,8
5.529987,1.89E-10,8
5.530987,1.92E-10,8
5.531987,1.97E-10,8
5.532987,2.01E-10,8
5.533987,2.06E-10,8
5.534987,2.10E-10,8
5.535987,2.15E-10,8
5.536987,2.19E-10,8
5.537987,2.23E-10,8
5.538987,2.27E-10,8
5.539987,2.30E-10,8
5.540987,2.34E-10,8
5.541987,2.37E-10,8
5.542987,2.40E-10,8
5.543987,2.44E-10,8
5.544987,2.48E-10,8
5.545987,2.52E-10,8
5.546987,2.56E-10,8
5.547987,2.61E-10,8
5.548987,2.66E-10,8
5.549987,2.72E-10,8
5.550987,2.78E-10,8
5.551987,2.83E-10,8
5.552987,2.88E-10,8
5.553987,2.94E-10,8
5.554987,2.98E-10,8
5.555987,3.03E-10,8
5.556987,3.07E-10,8
5.557987,3.11E-10,8
5.558987,3.15E-10,8
5.559987,3.19E-10,8
5.560987,3.23E-10,8
5.561987,3.27E-10,8
5.562987,3.32E-10,8
5.563987,3.37E-10,8
5.564987,3.42E-10,8
5.565987,3.48E-10,8
5.566987,3.54E-10,8
5.567987,3.60E-10,8
5.568987,3.65E-10,8
5.569987,3.71E-10,8
5.570987,3.76E-10,8
5.571987,3.81E-10,8
5.572987,3.86E-10,8
5.573987,3.91E-10,8
5.574987,3.95E-10,8
5.575987,4.00E-10,8
5.576987,4.04E-10,8
5.577987,4.09E-10,8
5.578987,4.14E-10,8
5.579987,4.19E-10,8
5.580987,4.25E-10,8
5.581987,4.31E-10,8
5.582987,4.38E-10,8
5.583987,4.45E-10,8
5.584987,4.51E-10,8
5.585987,4.58E-10,8
5.586987,4.64E-10,8
5.587987,4.70E-10,8
5.588987,4.76E-10,8
5.589987,4.82E-10,8
5.590987,4.88E-10,8
5.591987,4.93E-10,8
5.592987,4.98E-10,8
5.593987,5.04E-10,8
5.594987,5.10E-10,8
5.595987,5.16E-10,8
5.596987,5.22E-10,8
5.597987,5.29E-10,8
5.598987,5.36E-10,8
5.599987,5.43E-10,8
