Time,Current,Index
3.020992,-1.84E-10,11
3.021992,-1.82E-10,11
3.022992,-1.81E-10,11
3.023992,-1.82E-10,11
3.024992,-1.83E-10,11
3.025992,-1.85E-10,11
3.026992,-1.88E-10,11
3.027992,-1.91E-10,11
3.028992,-1.94E-10,11
3.029992,-1.96E-10,11
3.030992,-1.97E-10,11
3.031992,-1.97E-10,11
3.032992,-1.96E-10,11
3.033992,-1.95E-10,11
3.034992,-1.92E-10,11
3.035992,-1.89E-10,11
3.036992,-1.87E-10,11
3.037992,-1.84E-10,11
3.038992,-1.83E-10,11
3.039992,-1.82E-10,11
3.040992,-1.83E-10,11
3.041992,-1.85E-10,11
3.042992,-1.88E-10,11
3.043992,-1.91E-10,11
3.044992,-1.94E-10,11
3.045992,-1.97E-10,11
3.046992,-1.99E-10,11
3.047992,-2.00E-10,11
3.048992,-2.00E-10,11
3.049992,-1.99E-10,11
3.050992,-1.97E-10,11
3.051992,-1.94E-10,11
3.052992,-1.91E-10,11
3.053992,-1.89E-10,11
3.054992,-1.87E-10,11
3.055992,-1.86E-10,11
3.056992,-1.86E-10,11
3.057992,-1.87E-10,11
3.058992,-1.90E-10,11
3.059992,-1.93E-10,11
3.060992,-1.96E-10,11
3.061992,-1.99E-10,11
3.062992,-2.02E-10,11
3.063992,-2.04E-10,11
3.064992,-2.05E-10,11
3.065992,-2.04E-10,11
3.066992,-2.03E-10,11
3.067992,-2.00E-10,11
3.068992,-1.98E-10,11
3.069992,-1.95E-10,11
3.070992,-1.93E-10,11
3.071992,-1.91E-10,11
3.072992,-1.90E-10,11
3.073992,-1.91E-10,11
3.074992,-1.92E-10,11
3.075992,-1.94E-10,11
3.076992,-1.97E-10,11
3.077992,-2.01E-10,11
3.078992,-2.04E-10,11
3.079992,-2.06E-10,11
3.080992,-2.08E-10,11
3.081992,-2.08E-10,11
3.082992,-2.07E-10,11
3.083992,-2.05E-10,11
3.084992,-2.02E-10,11
3.085992,-2.00E-10,11
3.086992,-1.97E-10,11
3.087992,-1.94E-10,11
3.088992,-1.93E-10,11
3.089992,-1.92E-10,11
3.090992,-1.93E-10,11
3.091992,-1.94E-10,11
3.092992,-1.97E-10,11
3.093992,-2.00E-10,11
3.094992,-2.03E-10,11
3.095992,-2.06E-10,11
3.096992,-2.08E-10,11
3.097992,-2.09E-10,11
3.098992,-2.09E-10,11
3.099992,-2.07E-10,11
3.100992,-2.05E-10,11
3.101992,-2.02E-10,11
3.102992,-1.99E-10,11
3.103992,-1.96E-10,11
3.104992,-1.94E-10,11
3.105992,-1.93E-10,11
3.106992,-1.93E-10,11
3.107992,-1.94E-10,11
3.108992,-1.95E-10,11
3.109992,-1.97E-10,11
3.110992,-2.01E-10,11
3.111992,-2.04E-10,11
3.112992,-2.06E-10,11
3.113992,-2.07E-10,11
3.114992,-2.08E-10,11
3.115992,-2.07E-10,11
3.116992,-2.05E-10,11
3.117992,-2.02E-10,11
3.118992,-1.98E-10,11
3.119992,-1.95E-10,11
3.120992,-1.92E-10,11
3.121992,-1.90E-10,11
3.122992,-1.89E-10,11
3.123992,-1.89E-10,11
3.124992,-1.90E-10,11
3.125992,-1.92E-10,11
3.126992,-1.94E-10,11
3.127992,-1.97E-10,11
3.128992,-2.00E-10,11
3.129992,-2.02E-10,11
3.130992,-2.03E-10,11
3.131992,-2.03E-10,11
3.132992,-2.01E-10,11
3.133992,-1.99E-10,11
3.134992,-1.96E-10,11
3.135992,-1.93E-10,11
3.136992,-1.90E-10,11
3.137992,-1.87E-10,11
3.138992,-1.85E-10,11
3.139992,-1.84E-10,11
3.140992,-1.85E-10,11
3.141992,-1.86E-10,11
3.142992,-1.88E-10,11
3.143992,-1.91E-10,11
3.144992,-1.94E-10,11
3.145992,-1.96E-10,11
3.146992,-1.98E-10,11
3.147992,-1.99E-10,11
3.148992,-1.99E-10,11
3.149992,-1.97E-10,11
3.150992,-1.94E-10,11
3.151992,-1.91E-10,11
3.152992,-1.87E-10,11
3.153992,-1.84E-10,11
3.154992,-1.81E-10,11
3.155992,-1.80E-10,11
3.156992,-1.79E-10,11
3.157992,-1.80E-10,11
3.158992,-1.82E-10,11
3.159992,-1.84E-10,11
3.160992,-1.87E-10,11
3.161992,-1.90E-10,11
3.162992,-1.92E-10,11
3.163992,-1.93E-10,11
3.164992,-1.94E-10,11
3.165992,-1.93E-10,11
3.166992,-1.91E-10,11
3.167992,-1.88E-10,11
3.168992,-1.85E-10,11
3.169992,-1.81E-10,11
3.170992,-1.78E-10,11
3.171992,-1.76E-10,11
3.172992,-1.75E-10,11
3.173992,-1.75E-10,11
3.174992,-1.76E-10,11
3.175992,-1.78E-10,11
3.176992,-1.81E-10,11
3.177992,-1.84E-10,11
3.178992,-1.87E-10,11
3.179992,-1.89E-10,11
3.180992,-1.90E-10,11
3.181992,-1.90E-10,11
3.182992,-1.88E-10,11
3.183992,-1.86E-10,11
3.184992,-1.83E-10,11
3.185992,-1.80E-10,11
3.186992,-1.77E-10,11
3.187992,-1.74E-10,11
3.188992,-1.72E-10,11
3.189992,-1.72E-10,11
3.190992,-1.72E-10,11
3.191992,-1.74E-10,11
3.192992,-1.76E-10,11
3.193992,-1.79E-10,11
3.194992,-1.82E-10,11
3.195992,-1.85E-10,11
3.196992,-1.87E-10,11
3.197992,-1.87E-10,11
3.198992,-1.87E-10,11
3.199992,-1.86E-10,11
3.200992,-1.83E-10,11
3.201992,-1.80E-10,11
3.202992,-1.77E-10,11
3.203992,-1.74E-10,11
3.204992,-1.71E-10,11
3.205992,-1.70E-10,11
3.206992,-1.70E-10,11
3.207992,-1.71E-10,11
3.208992,-1.73E-10,11
3.209992,-1.76E-10,11
3.210992,-1.79E-10,11
3.211992,-1.82E-10,11
3.212992,-1.84E-10,11
3.213992,-1.86E-10,11
3.214992,-1.86E-10,11
3.215992,-1.86E-10,11
3.216992,-1.84E-10,11
3.217992,-1.81E-10,11
3.218992,-1.78E-10,11
3.219992,-1.75E-10,11
3.220992,-1.72E-10,11
3.221992,-1.70E-10,11
3.222992,-1.69E-10,11
3.223992,-1.69E-10,11
3.224992,-1.70E-10,11
3.225992,-1.72E-10,11
3.226992,-1.75E-10,11
3.227992,-1.78E-10,11
3.228992,-1.80E-10,11
3.229992,-1.83E-10,11
3.230992,-1.84E-10,11
3.231992,-1.84E-10,11
3.232992,-1.83E-10,11
3.233992,-1.80E-10,11
3.234992,-1.77E-10,11
3.235992,-1.74E-10,11
3.236992,-1.71E-10,11
3.237992,-1.68E-10,11
3.238992,-1.66E-10,11
3.239992,-1.65E-10,11
3.240992,-1.65E-10,11
3.241992,-1.67E-10,11
3.242992,-1.69E-10,11
3.243992,-1.72E-10,11
3.244992,-1.75E-10,11
3.245992,-1.78E-10,11
3.246992,-1.80E-10,11
3.247992,-1.80E-10,11
3.248992,-1.80E-10,11
3.249992,-1.79E-10,11
3.250992,-1.76E-10,11
3.251992,-1.73E-10,11
3.252992,-1.70E-10,11
3.253992,-1.67E-10,11
3.254992,-1.64E-10,11
3.255992,-1.63E-10,11
3.256992,-1.62E-10,11
3.257992,-1.63E-10,11
3.258992,-1.65E-10,11
3.259992,-1.67E-10,11
3.260992,-1.71E-10,11
3.261992,-1.74E-10,11
3.262992,-1.76E-10,11
3.263992,-1.78E-10,11
3.264992,-1.78E-10,11
3.265992,-1.77E-10,11
3.266992,-1.75E-10,11
3.267992,-1.73E-10,11
3.268992,-1.69E-10,11
3.269992,-1.66E-10,11
3.270992,-1.63E-10,11
3.271992,-1.60E-10,11
3.272992,-1.59E-10,11
3.273992,-1.59E-10,11
3.274992,-1.60E-10,11
3.275992,-1.62E-10,11
3.276992,-1.65E-10,11
3.277992,-1.68E-10,11
3.278992,-1.71E-10,11
3.279992,-1.73E-10,11
3.280992,-1.75E-10,11
3.281992,-1.75E-10,11
3.282992,-1.73E-10,11
3.283992,-1.71E-10,11
3.284992,-1.68E-10,11
3.285992,-1.64E-10,11
3.286992,-1.61E-10,11
3.287992,-1.58E-10,11
3.288992,-1.56E-10,11
3.289992,-1.55E-10,11
3.290992,-1.56E-10,11
3.291992,-1.58E-10,11
3.292992,-1.60E-10,11
3.293992,-1.63E-10,11
3.294992,-1.66E-10,11
3.295992,-1.69E-10,11
3.296992,-1.71E-10,11
3.297992,-1.71E-10,11
3.298992,-1.71E-10,11
3.299992,-1.69E-10,11
3.300992,-1.67E-10,11
3.301992,-1.64E-10,11
3.302992,-1.60E-10,11
3.303992,-1.57E-10,11
3.304992,-1.54E-10,11
3.305992,-1.53E-10,11
3.306992,-1.52E-10,11
3.307992,-1.53E-10,11
3.308992,-1.55E-10,11
3.309992,-1.58E-10,11
3.310992,-1.61E-10,11
3.311992,-1.64E-10,11
3.312992,-1.66E-10,11
3.313992,-1.68E-10,11
3.314992,-1.68E-10,11
3.315992,-1.67E-10,11
3.316992,-1.65E-10,11
3.317992,-1.62E-10,11
3.318992,-1.59E-10,11
3.319992,-1.55E-10,11
3.320992,-1.52E-10,11
3.321992,-1.50E-10,11
3.322992,-1.48E-10,11
3.323992,-1.48E-10,11
3.324992,-1.49E-10,11
3.325992,-1.52E-10,11
3.326992,-1.55E-10,11
3.327992,-1.58E-10,11
3.328992,-1.60E-10,11
3.329992,-1.62E-10,11
3.330992,-1.63E-10,11
3.331992,-1.63E-10,11
3.332992,-1.61E-10,11
3.333992,-1.59E-10,11
3.334992,-1.55E-10,11
3.335992,-1.52E-10,11
3.336992,-1.49E-10,11
3.337992,-1.46E-10,11
3.338992,-1.44E-10,11
3.339992,-1.43E-10,11
3.340992,-1.43E-10,11
3.341992,-1.45E-10,11
3.342992,-1.47E-10,11
3.343992,-1.50E-10,11
3.344992,-1.53E-10,11
3.345992,-1.55E-10,11
3.346992,-1.57E-10,11
3.347992,-1.58E-10,11
3.348992,-1.57E-10,11
3.349992,-1.56E-10,11
3.350992,-1.53E-10,11
3.351992,-1.50E-10,11
3.352992,-1.46E-10,11
3.353992,-1.43E-10,11
3.354992,-1.40E-10,11
3.355992,-1.38E-10,11
3.356992,-1.38E-10,11
3.357992,-1.38E-10,11
3.358992,-1.40E-10,11
3.359992,-1.42E-10,11
3.360992,-1.45E-10,11
3.361992,-1.48E-10,11
3.362992,-1.50E-10,11
3.363992,-1.51E-10,11
3.364992,-1.51E-10,11
3.365992,-1.50E-10,11
3.366992,-1.48E-10,11
3.367992,-1.45E-10,11
3.368992,-1.41E-10,11
3.369992,-1.38E-10,11
3.370992,-1.35E-10,11
3.371992,-1.32E-10,11
3.372992,-1.31E-10,11
3.373992,-1.31E-10,11
3.374992,-1.32E-10,11
3.375992,-1.34E-10,11
3.376992,-1.36E-10,11
3.377992,-1.39E-10,11
3.378992,-1.42E-10,11
3.379992,-1.44E-10,11
3.380992,-1.45E-10,11
3.381992,-1.44E-10,11
3.382992,-1.43E-10,11
3.383992,-1.40E-10,11
3.384992,-1.37E-10,11
3.385992,-1.34E-10,11
3.386992,-1.30E-10,11
3.387992,-1.27E-10,11
3.388992,-1.25E-10,11
3.389992,-1.24E-10,11
3.390992,-1.24E-10,11
3.391992,-1.26E-10,11
3.392992,-1.28E-10,11
3.393992,-1.31E-10,11
3.394992,-1.34E-10,11
3.395992,-1.36E-10,11
3.396992,-1.38E-10,11
3.397992,-1.39E-10,11
3.398992,-1.38E-10,11
3.399992,-1.36E-10,11
3.400992,-1.34E-10,11
3.401992,-1.30E-10,11
3.402992,-1.27E-10,11
3.403992,-1.23E-10,11
3.404992,-1.21E-10,11
3.405992,-1.19E-10,11
3.406992,-1.18E-10,11
3.407992,-1.19E-10,11
3.408992,-1.21E-10,11
3.409992,-1.24E-10,11
3.410992,-1.27E-10,11
3.411992,-1.29E-10,11
3.412992,-1.32E-10,11
3.413992,-1.33E-10,11
3.414992,-1.33E-10,11
3.415992,-1.32E-10,11
3.416992,-1.30E-10,11
3.417992,-1.28E-10,11
3.418992,-1.24E-10,11
3.419992,-1.20E-10,11
3.420992,-1.17E-10,11
3.421992,-1.15E-10,11
3.422992,-1.14E-10,11
3.423992,-1.14E-10,11
3.424992,-1.15E-10,11
3.425992,-1.17E-10,11
3.426992,-1.20E-10,11
3.427992,-1.23E-10,11
3.428992,-1.25E-10,11
3.429992,-1.27E-10,11
3.430992,-1.29E-10,11
3.431992,-1.29E-10,11
3.432992,-1.27E-10,11
3.433992,-1.25E-10,11
3.434992,-1.22E-10,11
3.435992,-1.18E-10,11
3.436992,-1.14E-10,11
3.437992,-1.11E-10,11
3.438992,-1.09E-10,11
3.439992,-1.08E-10,11
3.440992,-1.09E-10,11
3.441992,-1.10E-10,11
3.442992,-1.12E-10,11
3.443992,-1.15E-10,11
3.444992,-1.18E-10,11
3.445992,-1.21E-10,11
3.446992,-1.23E-10,11
3.447992,-1.23E-10,11
3.448992,-1.23E-10,11
3.449992,-1.21E-10,11
3.450992,-1.18E-10,11
3.451992,-1.15E-10,11
3.452992,-1.11E-10,11
3.453992,-1.08E-10,11
3.454992,-1.06E-10,11
3.455992,-1.04E-10,11
3.456992,-1.03E-10,11
3.457992,-1.04E-10,11
3.458992,-1.06E-10,11
3.459992,-1.09E-10,11
3.460992,-1.12E-10,11
3.461992,-1.15E-10,11
3.462992,-1.17E-10,11
3.463992,-1.19E-10,11
3.464992,-1.19E-10,11
3.465992,-1.18E-10,11
3.466992,-1.16E-10,11
3.467992,-1.14E-10,11
3.468992,-1.10E-10,11
3.469992,-1.07E-10,11
3.470992,-1.04E-10,11
3.471992,-1.02E-10,11
3.472992,-1.01E-10,11
3.473992,-1.01E-10,11
3.474992,-1.02E-10,11
3.475992,-1.04E-10,11
3.476992,-1.07E-10,11
3.477992,-1.10E-10,11
3.478992,-1.13E-10,11
3.479992,-1.15E-10,11
3.480992,-1.16E-10,11
3.481992,-1.16E-10,11
3.482992,-1.15E-10,11
3.483992,-1.13E-10,11
3.484992,-1.10E-10,11
3.485992,-1.06E-10,11
3.486992,-1.03E-10,11
3.487992,-1.00E-10,11
3.488992,-9.87E-11,11
3.489992,-9.80E-11,11
3.490992,-9.86E-11,11
3.491992,-1.00E-10,11
3.492992,-1.02E-10,11
3.493992,-1.05E-10,11
3.494992,-1.09E-10,11
3.495992,-1.11E-10,11
3.496992,-1.13E-10,11
3.497992,-1.14E-10,11
3.498992,-1.13E-10,11
3.499992,-1.12E-10,11
3.500992,-1.09E-10,11
3.501992,-1.07E-10,11
3.502992,-1.03E-10,11
3.503992,-9.98E-11,11
3.504992,-9.71E-11,11
3.505992,-9.57E-11,11
3.506992,-9.54E-11,11
3.507992,-9.62E-11,11
3.508992,-9.81E-11,11
3.509992,-1.01E-10,11
3.510992,-1.04E-10,11
3.511992,-1.07E-10,11
3.512992,-1.09E-10,11
3.513992,-1.10E-10,11
3.514992,-1.11E-10,11
3.515992,-1.10E-10,11
3.516992,-1.08E-10,11
3.517992,-1.06E-10,11
3.518992,-1.02E-10,11
3.519992,-9.88E-11,11
3.520992,-9.56E-11,11
3.521992,-9.34E-11,11
3.522992,-9.22E-11,11
3.523992,-9.22E-11,11
3.524992,-9.33E-11,11
3.525992,-9.57E-11,11
3.526992,-9.86E-11,11
3.527992,-1.02E-10,11
3.528992,-1.04E-10,11
3.529992,-1.07E-10,11
3.530992,-1.08E-10,11
3.531992,-1.07E-10,11
3.532992,-1.06E-10,11
3.533992,-1.04E-10,11
3.534992,-1.01E-10,11
3.535992,-9.71E-11,11
3.536992,-9.36E-11,11
3.537992,-9.09E-11,11
3.538992,-8.91E-11,11
3.539992,-8.83E-11,11
3.540992,-8.86E-11,11
3.541992,-9.00E-11,11
3.542992,-9.22E-11,11
3.543992,-9.51E-11,11
3.544992,-9.80E-11,11
3.545992,-1.01E-10,11
3.546992,-1.03E-10,11
3.547992,-1.03E-10,11
3.548992,-1.03E-10,11
3.549992,-1.01E-10,11
3.550992,-9.84E-11,11
3.551992,-9.48E-11,11
3.552992,-9.14E-11,11
3.553992,-8.78E-11,11
3.554992,-8.53E-11,11
3.555992,-8.34E-11,11
3.556992,-8.32E-11,11
3.557992,-8.40E-11,11
3.558992,-8.58E-11,11
3.559992,-8.83E-11,11
3.560992,-9.12E-11,11
3.561992,-9.41E-11,11
3.562992,-9.65E-11,11
3.563992,-9.80E-11,11
3.564992,-9.81E-11,11
3.565992,-9.70E-11,11
3.566992,-9.48E-11,11
3.567992,-9.19E-11,11
3.568992,-8.87E-11,11
3.569992,-8.52E-11,11
3.570992,-8.23E-11,11
3.571992,-7.97E-11,11
3.572992,-7.84E-11,11
3.573992,-7.82E-11,11
3.574992,-7.95E-11,11
3.575992,-8.14E-11,11
3.576992,-8.41E-11,11
3.577992,-8.71E-11,11
3.578992,-9.01E-11,11
3.579992,-9.21E-11,11
3.580992,-9.30E-11,11
3.581992,-9.28E-11,11
3.582992,-9.16E-11,11
3.583992,-8.92E-11,11
3.584992,-8.60E-11,11
3.585992,-8.23E-11,11
3.586992,-7.87E-11,11
3.587992,-7.58E-11,11
3.588992,-7.39E-11,11
3.589992,-7.31E-11,11
3.590992,-7.35E-11,11
3.591992,-7.50E-11,11
3.592992,-7.71E-11,11
3.593992,-8.00E-11,11
3.594992,-8.30E-11,11
3.595992,-8.57E-11,11
3.596992,-8.75E-11,11
3.597992,-8.81E-11,11
3.598992,-8.75E-11,11
