Time,Current,Index
2.271988,-4.83E-10,1
2.272988,-4.81E-10,1
2.273988,-4.79E-10,1
2.274988,-4.77E-10,1
2.275988,-4.76E-10,1
2.276988,-4.73E-10,1
2.277988,-4.72E-10,1
2.278988,-4.70E-10,1
2.279988,-4.68E-10,1
2.280988,-4.66E-10,1
2.281988,-4.64E-10,1
2.282988,-4.62E-10,1
2.283988,-4.60E-10,1
2.284988,-4.58E-10,1
2.285988,-4.56E-10,1
2.286988,-4.55E-10,1
2.287988,-4.53E-10,1
2.288988,-4.51E-10,1
2.289988,-4.49E-10,1
2.290988,-4.47E-10,1
2.291988,-4.45E-10,1
2.292988,-4.43E-10,1
2.293988,-4.42E-10,1
2.294988,-4.40E-10,1
2.295988,-4.38E-10,1
2.296988,-4.37E-10,1
2.297988,-4.35E-10,1
2.298988,-4.33E-10,1
2.299988,-4.31E-10,1
2.300988,-4.30E-10,1
2.301988,-4.27E-10,1
2.302988,-4.26E-10,1
2.303988,-4.24E-10,1
2.304988,-4.22E-10,1
2.305988,-4.21E-10,1
2.306988,-4.19E-10,1
2.307988,-4.17E-10,1
2.308988,-4.15E-10,1
2.309988,-4.13E-10,1
2.310988,-4.12E-10,1
2.311988,-4.10E-10,1
2.312988,-4.08E-10,1
2.313988,-4.06E-10,1
2.314988,-4.04E-10,1
2.315988,-4.02E-10,1
2.316988,-4.01E-10,1
2.317988,-3.99E-10,1
2.318988,-3.97E-10,1
2.319988,-3.95E-10,1
2.320988,-3.94E-10,1
2.321988,-3.92E-10,1
2.322988,-3.90E-10,1
2.323988,-3.88E-10,1
2.324988,-3.86E-10,1
2.325988,-3.85E-10,1
2.326988,-3.83E-10,1
2.327988,-3.80E-10,1
2.328988,-3.79E-10,1
2.329988,-3.77E-10,1
2.330988,-3.75E-10,1
2.331988,-3.73E-10,1
2.332988,-3.72E-10,1
2.333988,-3.70E-10,1
2.334988,-3.68E-10,1
2.335988,-3.66E-10,1
2.336988,-3.64E-10,1
2.337988,-3.62E-10,1
2.338988,-3.60E-10,1
2.339988,-3.58E-10,1
2.340988,-3.57E-10,1
2.341988,-3.55E-10,1
2.342988,-3.53E-10,1
2.343988,-3.51E-10,1
2.344988,-3.49E-10,1
2.345988,-3.47E-10,1
2.346988,-3.45E-10,1
2.347988,-3.42E-10,1
2.348988,-3.40E-10,1
2.349988,-3.39E-10,1
2.350988,-3.37E-10,1
2.351988,-3.35E-10,1
2.352988,-3.33E-10,1
2.353988,-3.31E-10,1
2.354988,-3.29E-10,1
2.355988,-3.27E-10,1
2.356988,-3.25E-10,1
2.357988,-3.23E-10,1
2.358988,-3.21E-10,1
2.359988,-3.19E-10,1
2.360988,-3.17E-10,1
2.361988,-3.15E-10,1
2.362988,-3.14E-10,1
2.363988,-3.12E-10,1
2.364988,-3.10E-10,1
2.365988,-3.08E-10,1
2.366988,-3.06E-10,1
2.367988,-3.04E-10,1
2.368988,-3.02E-10,1
2.369988,-3.00E-10,1
2.370988,-2.98E-10,1
2.371988,-2.97E-10,1
2.372988,-2.95E-10,1
2.373988,-2.93E-10,1
2.374988,-2.91E-10,1
2.375988,-2.89E-10,1
2.376988,-2.88E-10,1
2.377988,-2.86E-10,1
2.378988,-2.85E-10,1
2.379988,-2.83E-10,1
2.380988,-2.81E-10,1
2.381988,-2.80E-10,1
2.382988,-2.78E-10,1
2.383988,-2.76E-10,1
2.384988,-2.75E-10,1
2.385988,-2.74E-10,1
2.386988,-2.72E-10,1
2.387988,-2.71E-10,1
2.388988,-2.69E-10,1
2.389988,-2.68E-10,1
2.390988,-2.66E-10,1
2.391988,-2.65E-10,1
2.392988,-2.63E-10,1
2.393988,-2.62E-10,1
2.394988,-2.61E-10,1
2.395988,-2.60E-10,1
2.396988,-2.58E-10,1
2.397988,-2.57E-10,1
2.398988,-2.55E-10,1
2.399988,-2.54E-10,1
2.400988,-2.53E-10,1
2.401988,-2.52E-10,1
2.402988,-2.51E-10,1
2.403988,-2.50E-10,1
2.404988,-2.49E-10,1
2.405988,-2.48E-10,1
2.406988,-2.47E-10,1
2.407988,-2.46E-10,1
2.408988,-2.45E-10,1
2.409988,-2.43E-10,1
2.410988,-2.42E-10,1
2.411988,-2.41E-10,1
2.412988,-2.40E-10,1
2.413988,-2.39E-10,1
2.414988,-2.38E-10,1
2.415988,-2.37E-10,1
2.416988,-2.36E-10,1
2.417988,-2.35E-10,1
2.418988,-2.34E-10,1
2.419988,-2.34E-10,1
2.420988,-2.33E-10,1
2.421988,-2.31E-10,1
2.422988,-2.31E-10,1
2.423988,-2.29E-10,1
2.424988,-2.28E-10,1
2.425988,-2.27E-10,1
2.426988,-2.26E-10,1
2.427988,-2.25E-10,1
2.428988,-2.25E-10,1
2.429988,-2.24E-10,1
2.430988,-2.23E-10,1
2.431988,-2.22E-10,1
2.432988,-2.21E-10,1
2.433988,-2.20E-10,1
2.434988,-2.19E-10,1
2.435988,-2.18E-10,1
2.436988,-2.17E-10,1
2.437988,-2.16E-10,1
2.438988,-2.16E-10,1
2.439988,-2.15E-10,1
2.440988,-2.14E-10,1
2.441988,-2.13E-10,1
2.442988,-2.12E-10,1
2.443988,-2.11E-10,1
2.444988,-2.11E-10,1
2.445988,-2.10E-10,1
2.446988,-2.09E-10,1
2.447988,-2.08E-10,1
2.448988,-2.07E-10,1
2.449988,-2.07E-10,1
2.450988,-2.06E-10,1
2.451988,-2.05E-10,1
2.452988,-2.04E-10,1
2.453988,-2.03E-10,1
2.454988,-2.02E-10,1
2.455988,-2.02E-10,1
2.456988,-2.01E-10,1
2.457988,-2.00E-10,1
2.458988,-1.99E-10,1
2.459988,-1.99E-10,1
2.460988,-1.98E-10,1
2.461988,-1.97E-10,1
2.462988,-1.96E-10,1
2.463988,-1.96E-10,1
2.464988,-1.95E-10,1
2.465988,-1.95E-10,1
2.466988,-1.94E-10,1
2.467988,-1.93E-10,1
2.468988,-1.93E-10,1
2.469988,-1.92E-10,1
2.470988,-1.91E-10,1
2.471988,-1.91E-10,1
2.472988,-1.90E-10,1
2.473988,-1.89E-10,1
2.474988,-1.89E-10,1
2.475988,-1.88E-10,1
2.476988,-1.88E-10,1
2.477988,-1.87E-10,1
2.478988,-1.86E-10,1
2.479988,-1.86E-10,1
2.480988,-1.85E-10,1
2.481988,-1.85E-10,1
2.482988,-1.85E-10,1
2.483988,-1.84E-10,1
2.484988,-1.84E-10,1
2.485988,-1.83E-10,1
2.486988,-1.83E-10,1
2.487988,-1.82E-10,1
2.488988,-1.82E-10,1
2.489988,-1.82E-10,1
2.490988,-1.82E-10,1
2.491988,-1.81E-10,1
2.492988,-1.81E-10,1
2.493988,-1.81E-10,1
2.494988,-1.82E-10,1
2.495988,-1.82E-10,1
2.496988,-1.82E-10,1
2.497988,-1.82E-10,1
2.498988,-1.82E-10,1
2.499988,-1.82E-10,1
2.500988,-1.82E-10,1
2.501988,-1.83E-10,1
2.502988,-1.83E-10,1
2.503988,-1.83E-10,1
2.504988,-1.83E-10,1
2.505988,-1.84E-10,1
2.506988,-1.84E-10,1
2.507988,-1.85E-10,1
2.508988,-1.86E-10,1
2.509988,-1.86E-10,1
2.510988,-1.86E-10,1
2.511988,-1.86E-10,1
2.512988,-1.87E-10,1
2.513988,-1.87E-10,1
2.514988,-1.88E-10,1
2.515988,-1.88E-10,1
2.516988,-1.89E-10,1
2.517988,-1.90E-10,1
2.518988,-1.90E-10,1
2.519988,-1.91E-10,1
2.520988,-1.92E-10,1
2.521988,-1.93E-10,1
2.522988,-1.94E-10,1
2.523988,-1.94E-10,1
2.524988,-1.95E-10,1
2.525988,-1.96E-10,1
2.526988,-1.97E-10,1
2.527988,-1.98E-10,1
2.528988,-1.99E-10,1
2.529988,-1.99E-10,1
2.530988,-2.01E-10,1
2.531988,-2.02E-10,1
2.532988,-2.03E-10,1
2.533988,-2.04E-10,1
2.534988,-2.05E-10,1
2.535988,-2.06E-10,1
2.536988,-2.07E-10,1
2.537988,-2.08E-10,1
2.538988,-2.09E-10,1
2.539988,-2.10E-10,1
2.540988,-2.11E-10,1
2.541988,-2.12E-10,1
2.542988,-2.13E-10,1
2.543988,-2.14E-10,1
2.544988,-2.14E-10,1
2.545988,-2.15E-10,1
2.546988,-2.16E-10,1
2.547988,-2.17E-10,1
2.548988,-2.17E-10,1
2.549988,-2.18E-10,1
2.550988,-2.18E-10,1
2.551988,-2.19E-10,1
2.552988,-2.20E-10,1
2.553988,-2.20E-10,1
2.554988,-2.21E-10,1
2.555988,-2.21E-10,1
2.556988,-2.22E-10,1
2.557988,-2.23E-10,1
2.558988,-2.23E-10,1
2.559988,-2.23E-10,1
2.560988,-2.24E-10,1
2.561988,-2.24E-10,1
2.562988,-2.25E-10,1
2.563988,-2.25E-10,1
2.564988,-2.25E-10,1
2.565988,-2.25E-10,1
2.566988,-2.25E-10,1
2.567988,-2.26E-10,1
2.568988,-2.26E-10,1
2.569988,-2.26E-10,1
2.570988,-2.26E-10,1
2.571988,-2.26E-10,1
2.572988,-2.26E-10,1
2.573988,-2.27E-10,1
2.574988,-2.27E-10,1
2.575988,-2.27E-10,1
2.576988,-2.27E-10,1
2.577988,-2.27E-10,1
2.578988,-2.27E-10,1
2.579988,-2.27E-10,1
2.580988,-2.27E-10,1
2.581988,-2.28E-10,1
2.582988,-2.28E-10,1
2.583988,-2.28E-10,1
2.584988,-2.28E-10,1
2.585988,-2.28E-10,1
2.586988,-2.28E-10,1
2.587988,-2.27E-10,1
2.588988,-2.27E-10,1
2.589988,-2.27E-10,1
2.590988,-2.28E-10,1
2.591988,-2.28E-10,1
2.592988,-2.27E-10,1
2.593988,-2.28E-10,1
2.594988,-2.28E-10,1
2.595988,-2.28E-10,1
2.596988,-2.28E-10,1
2.597988,-2.28E-10,1
2.598988,-2.28E-10,1
2.599988,-2.28E-10,1
2.600988,-2.28E-10,1
2.601988,-2.28E-10,1
2.602988,-2.28E-10,1
2.603988,-2.28E-10,1
2.604988,-2.28E-10,1
2.605988,-2.28E-10,1
2.606988,-2.28E-10,1
2.607988,-2.28E-10,1
2.608988,-2.28E-10,1
2.609988,-2.28E-10,1
2.610988,-2.28E-10,1
2.611988,-2.28E-10,1
2.612988,-2.28E-10,1
2.613988,-2.28E-10,1
2.614988,-2.29E-10,1
2.615988,-2.29E-10,1
2.616988,-2.29E-10,1
2.617988,-2.30E-10,1
2.618988,-2.30E-10,1
2.619988,-2.30E-10,1
2.620988,-2.30E-10,1
2.621988,-2.30E-10,1
2.622988,-2.30E-10,1
2.623988,-2.31E-10,1
2.624988,-2.31E-10,1
2.625988,-2.32E-10,1
2.626988,-2.32E-10,1
2.627988,-2.32E-10,1
2.628988,-2.32E-10,1
2.629988,-2.32E-10,1
2.630988,-2.33E-10,1
2.631988,-2.33E-10,1
2.632988,-2.33E-10,1
2.633988,-2.33E-10,1
2.634988,-2.34E-10,1
2.635988,-2.34E-10,1
2.636988,-2.35E-10,1
2.637988,-2.35E-10,1
2.638988,-2.35E-10,1
2.639988,-2.35E-10,1
2.640988,-2.36E-10,1
2.641988,-2.36E-10,1
2.642988,-2.36E-10,1
2.643988,-2.36E-10,1
2.644988,-2.37E-10,1
2.645988,-2.37E-10,1
2.646988,-2.37E-10,1
2.647988,-2.37E-10,1
2.648988,-2.37E-10,1
2.649988,-2.38E-10,1
2.650988,-2.38E-10,1
2.651988,-2.38E-10,1
2.652988,-2.39E-10,1
2.653988,-2.39E-10,1
2.654988,-2.39E-10,1
2.655988,-2.40E-10,1
2.656988,-2.40E-10,1
2.657988,-2.41E-10,1
2.658988,-2.41E-10,1
2.659988,-2.42E-10,1
2.660988,-2.42E-10,1
2.661988,-2.43E-10,1
2.662988,-2.43E-10,1
2.663988,-2.44E-10,1
2.664988,-2.44E-10,1
2.665988,-2.45E-10,1
2.666988,-2.46E-10,1
2.667988,-2.46E-10,1
2.668988,-2.47E-10,1
2.669988,-2.47E-10,1
2.670988,-2.48E-10,1
2.671988,-2.49E-10,1
2.672988,-2.50E-10,1
2.673988,-2.50E-10,1
2.674988,-2.51E-10,1
2.675988,-2.52E-10,1
2.676988,-2.53E-10,1
2.677988,-2.54E-10,1
2.678988,-2.55E-10,1
2.679988,-2.56E-10,1
2.680988,-2.57E-10,1
2.681988,-2.59E-10,1
2.682988,-2.60E-10,1
2.683988,-2.61E-10,1
2.684988,-2.62E-10,1
2.685988,-2.63E-10,1
2.686988,-2.64E-10,1
2.687988,-2.66E-10,1
2.688988,-2.67E-10,1
2.689988,-2.68E-10,1
2.690988,-2.69E-10,1
2.691988,-2.71E-10,1
2.692988,-2.72E-10,1
2.693988,-2.73E-10,1
2.694988,-2.75E-10,1
2.695988,-2.76E-10,1
2.696988,-2.77E-10,1
2.697988,-2.78E-10,1
2.698988,-2.80E-10,1
2.699988,-2.81E-10,1
2.700988,-2.83E-10,1
2.701988,-2.84E-10,1
2.702988,-2.85E-10,1
2.703988,-2.87E-10,1
2.704988,-2.88E-10,1
2.705988,-2.89E-10,1
2.706988,-2.91E-10,1
2.707988,-2.93E-10,1
2.708988,-2.95E-10,1
2.709988,-2.96E-10,1
2.710988,-2.98E-10,1
2.711988,-2.99E-10,1
2.712988,-3.02E-10,1
2.713988,-3.04E-10,1
2.714988,-3.06E-10,1
2.715988,-3.08E-10,1
2.716988,-3.11E-10,1
2.717988,-3.13E-10,1
2.718988,-3.16E-10,1
2.719988,-3.19E-10,1
2.720988,-3.22E-10,1
2.721988,-3.25E-10,1
2.722988,-3.28E-10,1
2.723988,-3.31E-10,1
2.724988,-3.34E-10,1
2.725988,-3.37E-10,1
2.726988,-3.40E-10,1
2.727988,-3.43E-10,1
2.728988,-3.46E-10,1
2.729988,-3.49E-10,1
2.730988,-3.51E-10,1
2.731988,-3.54E-10,1
2.732988,-3.57E-10,1
2.733988,-3.59E-10,1
2.734988,-3.62E-10,1
2.735988,-3.65E-10,1
2.736988,-3.67E-10,1
2.737988,-3.70E-10,1
2.738988,-3.72E-10,1
2.739988,-3.74E-10,1
2.740988,-3.76E-10,1
2.741988,-3.78E-10,1
2.742988,-3.80E-10,1
2.743988,-3.82E-10,1
2.744988,-3.84E-10,1
2.745988,-3.86E-10,1
2.746988,-3.87E-10,1
2.747988,-3.89E-10,1
2.748988,-3.91E-10,1
2.749988,-3.92E-10,1
2.750988,-3.93E-10,1
2.751988,-3.95E-10,1
2.752988,-3.96E-10,1
2.753988,-3.97E-10,1
2.754988,-3.98E-10,1
2.755988,-3.99E-10,1
2.756988,-4.00E-10,1
2.757988,-4.00E-10,1
2.758988,-4.00E-10,1
2.759988,-4.01E-10,1
2.760988,-4.01E-10,1
2.761988,-4.02E-10,1
2.762988,-4.02E-10,1
2.763988,-4.03E-10,1
2.764988,-4.03E-10,1
2.765988,-4.03E-10,1
2.766988,-4.02E-10,1
2.767988,-4.02E-10,1
2.768988,-4.02E-10,1
2.769988,-4.02E-10,1
2.770988,-4.01E-10,1
2.771988,-4.01E-10,1
2.772988,-4.00E-10,1
2.773988,-4.00E-10,1
2.774988,-3.99E-10,1
2.775988,-3.98E-10,1
2.776988,-3.97E-10,1
2.777988,-3.96E-10,1
2.778988,-3.95E-10,1
2.779988,-3.94E-10,1
2.780988,-3.93E-10,1
2.781988,-3.92E-10,1
2.782988,-3.91E-10,1
2.783988,-3.89E-10,1
2.784988,-3.88E-10,1
2.785988,-3.86E-10,1
2.786988,-3.85E-10,1
2.787988,-3.84E-10,1
2.788988,-3.82E-10,1
2.789988,-3.81E-10,1
2.790988,-3.79E-10,1
2.791988,-3.77E-10,1
2.792988,-3.76E-10,1
2.793988,-3.74E-10,1
2.794988,-3.72E-10,1
2.795988,-3.70E-10,1
2.796988,-3.69E-10,1
2.797988,-3.67E-10,1
2.798988,-3.65E-10,1
2.799988,-3.63E-10,1
2.800988,-3.61E-10,1
2.801988,-3.59E-10,1
2.802988,-3.57E-10,1
2.803988,-3.55E-10,1
2.804988,-3.53E-10,1
2.805988,-3.51E-10,1
2.806988,-3.49E-10,1
2.807988,-3.47E-10,1
2.808988,-3.45E-10,1
2.809988,-3.43E-10,1
2.810988,-3.40E-10,1
2.811988,-3.38E-10,1
2.812988,-3.36E-10,1
2.813988,-3.34E-10,1
2.814988,-3.32E-10,1
2.815988,-3.30E-10,1
2.816988,-3.27E-10,1
2.817988,-3.25E-10,1
2.818988,-3.23E-10,1
2.819988,-3.21E-10,1
2.820988,-3.18E-10,1
2.821988,-3.16E-10,1
2.822988,-3.14E-10,1
2.823988,-3.12E-10,1
2.824988,-3.09E-10,1
2.825988,-3.07E-10,1
2.826988,-3.05E-10,1
2.827988,-3.03E-10,1
2.828988,-3.01E-10,1
2.829988,-2.98E-10,1
2.830988,-2.96E-10,1
2.831988,-2.94E-10,1
2.832988,-2.92E-10,1
2.833988,-2.90E-10,1
2.834988,-2.87E-10,1
2.835988,-2.85E-10,1
2.836988,-2.83E-10,1
2.837988,-2.81E-10,1
2.838988,-2.78E-10,1
2.839988,-2.76E-10,1
2.840988,-2.74E-10,1
2.841988,-2.72E-10,1
2.842988,-2.70E-10,1
2.843988,-2.67E-10,1
2.844988,-2.65E-10,1
2.845988,-2.63E-10,1
2.846988,-2.61E-10,1
2.847988,-2.59E-10,1
2.848988,-2.57E-10,1
2.849988,-2.55E-10,1
2.850988,-2.53E-10,1
2.851988,-2.51E-10,1
2.852988,-2.48E-10,1
2.853988,-2.46E-10,1
2.854988,-2.44E-10,1
2.855988,-2.42E-10,1
2.856988,-2.40E-10,1
2.857988,-2.38E-10,1
2.858988,-2.36E-10,1
2.859988,-2.34E-10,1
2.860988,-2.31E-10,1
2.861988,-2.29E-10,1
2.862988,-2.27E-10,1
2.863988,-2.25E-10,1
2.864988,-2.24E-10,1
2.865988,-2.21E-10,1
2.866988,-2.19E-10,1
2.867988,-2.17E-10,1
2.868988,-2.15E-10,1
2.869988,-2.13E-10,1
2.870988,-2.12E-10,1
2.871988,-2.10E-10,1
2.872988,-2.08E-10,1
2.873988,-2.06E-10,1
2.874988,-2.04E-10,1
2.875988,-2.02E-10,1
2.876988,-2.00E-10,1
2.877988,-1.98E-10,1
2.878988,-1.96E-10,1
2.879988,-1.95E-10,1
2.880988,-1.93E-10,1
2.881988,-1.91E-10,1
2.882988,-1.89E-10,1
2.883988,-1.87E-10,1
2.884988,-1.85E-10,1
2.885988,-1.84E-10,1
2.886988,-1.82E-10,1
2.887988,-1.80E-10,1
2.888988,-1.78E-10,1
2.889988,-1.76E-10,1
2.890988,-1.75E-10,1
2.891988,-1.73E-10,1
2.892988,-1.71E-10,1
2.893988,-1.70E-10,1
2.894988,-1.68E-10,1
2.895988,-1.66E-10,1
2.896988,-1.64E-10,1
2.897988,-1.62E-10,1
2.898988,-1.61E-10,1
2.899988,-1.60E-10,1
2.900988,-1.58E-10,1
2.901988,-1.56E-10,1
2.902988,-1.55E-10,1
2.903988,-1.53E-10,1
2.904988,-1.51E-10,1
2.905988,-1.50E-10,1
2.906988,-1.48E-10,1
2.907988,-1.47E-10,1
2.908988,-1.45E-10,1
2.909988,-1.44E-10,1
2.910988,-1.42E-10,1
2.911988,-1.41E-10,1
2.912988,-1.39E-10,1
2.913988,-1.38E-10,1
2.914988,-1.37E-10,1
2.915988,-1.35E-10,1
2.916988,-1.34E-10,1
2.917988,-1.33E-10,1
2.918988,-1.32E-10,1
2.919988,-1.30E-10,1
2.920988,-1.29E-10,1
2.921988,-1.28E-10,1
2.922988,-1.26E-10,1
2.923988,-1.25E-10,1
2.924988,-1.24E-10,1
2.925988,-1.23E-10,1
2.926988,-1.21E-10,1
2.927988,-1.20E-10,1
2.928988,-1.19E-10,1
2.929988,-1.17E-10,1
2.930988,-1.16E-10,1
2.931988,-1.15E-10,1
2.932988,-1.13E-10,1
2.933988,-1.12E-10,1
2.934988,-1.11E-10,1
2.935988,-1.10E-10,1
2.936988,-1.09E-10,1
2.937988,-1.08E-10,1
2.938988,-1.07E-10,1
2.939988,-1.05E-10,1
2.940988,-1.04E-10,1
2.941988,-1.03E-10,1
2.942988,-1.02E-10,1
2.943988,-1.01E-10,1
2.944988,-9.96E-11,1
2.945988,-9.86E-11,1
2.946988,-9.74E-11,1
2.947988,-9.62E-11,1
2.948988,-9.50E-11,1
2.949988,-9.42E-11,1
2.950988,-9.31E-11,1
2.951988,-9.21E-11,1
2.952988,-9.11E-11,1
2.953988,-9.02E-11,1
2.954988,-8.92E-11,1
2.955988,-8.83E-11,1
2.956988,-8.73E-11,1
2.957988,-8.65E-11,1
2.958988,-8.57E-11,1
2.959988,-8.47E-11,1
2.960988,-8.38E-11,1
2.961988,-8.29E-11,1
2.962988,-8.23E-11,1
2.963988,-8.15E-11,1
2.964988,-8.06E-11,1
2.965988,-8.00E-11,1
2.966988,-7.91E-11,1
2.967988,-7.84E-11,1
2.968988,-7.77E-11,1
2.969988,-7.70E-11,1
2.970988,-7.61E-11,1
2.971988,-7.52E-11,1
2.972988,-7.46E-11,1
2.973988,-7.42E-11,1
2.974988,-7.37E-11,1
2.975988,-7.29E-11,1
2.976988,-7.24E-11,1
2.977988,-7.17E-11,1
2.978988,-7.12E-11,1
2.979988,-7.04E-11,1
2.980988,-6.98E-11,1
2.981988,-6.94E-11,1
2.982988,-6.89E-11,1
2.983988,-6.84E-11,1
2.984988,-6.77E-11,1
2.985988,-6.71E-11,1
2.986988,-6.68E-11,1
2.987988,-6.66E-11,1
2.988988,-6.61E-11,1
2.989988,-6.56E-11,1
2.990988,-6.51E-11,1
2.991988,-6.46E-11,1
2.992988,-6.41E-11,1
2.993988,-6.37E-11,1
2.994988,-6.33E-11,1
2.995988,-6.28E-11,1
2.996988,-6.25E-11,1
2.997988,-6.20E-11,1
2.998988,-6.15E-11,1
2.999988,-6.10E-11,1
3.000988,-6.07E-11,1
3.001988,-6.05E-11,1
3.002988,-5.98E-11,1
3.003988,-5.93E-11,1
3.004988,-5.85E-11,1
3.005988,-5.84E-11,1
3.006988,-5.80E-11,1
3.007988,-5.77E-11,1
3.008988,-5.71E-11,1
3.009988,-5.68E-11,1
3.010988,-5.64E-11,1
3.011988,-5.60E-11,1
3.012988,-5.55E-11,1
3.013988,-5.51E-11,1
3.014988,-5.48E-11,1
3.015988,-5.42E-11,1
3.016988,-5.38E-11,1
3.017988,-5.32E-11,1
3.018988,-5.27E-11,1
3.019988,-5.23E-11,1
3.020988,-5.21E-11,1
3.021988,-5.18E-11,1
3.022988,-5.13E-11,1
3.023988,-5.07E-11,1
3.024988,-5.00E-11,1
3.025988,-4.98E-11,1
3.026988,-4.96E-11,1
3.027988,-4.96E-11,1
3.028988,-4.93E-11,1
3.029988,-4.91E-11,1
3.030988,-4.86E-11,1
3.031988,-4.83E-11,1
3.032988,-4.78E-11,1
3.033988,-4.74E-11,1
3.034988,-4.69E-11,1
3.035988,-4.66E-11,1
3.036988,-4.64E-11,1
3.037988,-4.61E-11,1
3.038988,-4.56E-11,1
3.039988,-4.54E-11,1
3.040988,-4.50E-11,1
3.041988,-4.47E-11,1
3.042988,-4.42E-11,1
3.043988,-4.40E-11,1
3.044988,-4.38E-11,1
3.045988,-4.34E-11,1
3.046988,-4.27E-11,1
3.047988,-4.25E-11,1
3.048988,-4.22E-11,1
3.049988,-4.21E-11,1
3.050988,-4.18E-11,1
3.051988,-4.16E-11,1
3.052988,-4.13E-11,1
3.053988,-4.09E-11,1
3.054988,-4.05E-11,1
3.055988,-4.01E-11,1
3.056988,-3.97E-11,1
3.057988,-3.96E-11,1
3.058988,-3.93E-11,1
3.059988,-3.91E-11,1
3.060988,-3.88E-11,1
3.061988,-3.86E-11,1
3.062988,-3.83E-11,1
3.063988,-3.80E-11,1
3.064988,-3.80E-11,1
3.065988,-3.76E-11,1
3.066988,-3.74E-11,1
3.067988,-3.68E-11,1
3.068988,-3.67E-11,1
3.069988,-3.65E-11,1
3.070988,-3.63E-11,1
3.071988,-3.62E-11,1
3.072988,-3.58E-11,1
3.073988,-3.56E-11,1
3.074988,-3.52E-11,1
3.075988,-3.50E-11,1
3.076988,-3.48E-11,1
3.077988,-3.46E-11,1
3.078988,-3.45E-11,1
3.079988,-3.44E-11,1
3.080988,-3.43E-11,1
