Time,Current,Index
2.789983,-1.15E-10,1
2.790983,-1.17E-10,1
2.791983,-1.18E-10,1
2.792983,-1.19E-10,1
2.793983,-1.21E-10,1
2.794983,-1.22E-10,1
2.795983,-1.23E-10,1
2.796983,-1.24E-10,1
2.797983,-1.25E-10,1
2.798983,-1.26E-10,1
2.799983,-1.27E-10,1
2.800983,-1.28E-10,1
2.801983,-1.29E-10,1
2.802983,-1.29E-10,1
2.803983,-1.30E-10,1
2.804983,-1.31E-10,1
2.805983,-1.32E-10,1
2.806983,-1.32E-10,1
2.807983,-1.33E-10,1
2.808983,-1.33E-10,1
2.809983,-1.33E-10,1
2.810983,-1.33E-10,1
2.811983,-1.34E-10,1
2.812983,-1.34E-10,1
2.813983,-1.35E-10,1
2.814983,-1.35E-10,1
2.815983,-1.34E-10,1
2.816983,-1.34E-10,1
2.817983,-1.34E-10,1
2.818983,-1.34E-10,1
2.819983,-1.34E-10,1
2.820983,-1.34E-10,1
2.821983,-1.33E-10,1
2.822983,-1.32E-10,1
2.823983,-1.32E-10,1
2.824983,-1.31E-10,1
2.825983,-1.31E-10,1
2.826983,-1.30E-10,1
2.827983,-1.29E-10,1
2.828983,-1.28E-10,1
2.829983,-1.27E-10,1
2.830983,-1.26E-10,1
2.831983,-1.25E-10,1
2.832983,-1.24E-10,1
2.833983,-1.22E-10,1
2.834983,-1.21E-10,1
2.835983,-1.19E-10,1
2.836983,-1.18E-10,1
2.837983,-1.16E-10,1
2.838983,-1.14E-10,1
2.839983,-1.13E-10,1
2.840983,-1.11E-10,1
2.841983,-1.09E-10,1
2.842983,-1.07E-10,1
2.843983,-1.05E-10,1
2.844983,-1.03E-10,1
2.845983,-1.01E-10,1
2.846983,-9.91E-11,1
2.847983,-9.69E-11,1
2.848983,-9.48E-11,1
2.849983,-9.27E-11,1
2.850983,-9.04E-11,1
2.851983,-8.82E-11,1
2.852983,-8.61E-11,1
2.853983,-8.38E-11,1
2.854983,-8.13E-11,1
2.855983,-7.85E-11,1
2.856983,-7.58E-11,1
2.857983,-7.32E-11,1
2.858983,-7.06E-11,1
2.859983,-6.80E-11,1
2.860983,-6.53E-11,1
2.861983,-6.25E-11,1
2.862983,-5.98E-11,1
2.863983,-5.68E-11,1
2.864983,-5.41E-11,1
2.865983,-5.12E-11,1
2.866983,-4.85E-11,1
2.867983,-4.59E-11,1
2.868983,-4.29E-11,1
2.869983,-3.98E-11,1
2.870983,-3.67E-11,1
2.871983,-3.38E-11,1
2.872983,-3.08E-11,1
2.873983,-2.77E-11,1
2.874983,-2.47E-11,1
2.875983,-2.15E-11,1
2.876983,-1.85E-11,1
2.877983,-1.53E-11,1
2.878983,-1.20E-11,1
2.879983,-8.60E-12,1
2.880983,-5.49E-12,1
2.881983,-2.49E-12,1
2.882983,6.28E-13,1
2.883983,3.96E-12,1
2.884983,7.28E-12,1
2.885983,1.05E-11,1
2.886983,1.38E-11,1
2.887983,1.72E-11,1
2.888983,2.06E-11,1
2.889983,2.39E-11,1
2.890983,2.75E-11,1
2.891983,3.09E-11,1
2.892983,3.39E-11,1
2.893983,3.71E-11,1
2.894983,4.05E-11,1
2.895983,4.41E-11,1
2.896983,4.75E-11,1
2.897983,5.09E-11,1
2.898983,5.44E-11,1
2.899983,5.77E-11,1
2.900983,6.11E-11,1
2.901983,6.45E-11,1
2.902983,6.78E-11,1
2.903983,7.14E-11,1
2.904983,7.47E-11,1
2.905983,7.80E-11,1
2.906983,8.10E-11,1
2.907983,8.43E-11,1
2.908983,8.78E-11,1
2.909983,9.13E-11,1
2.910983,9.47E-11,1
2.911983,9.78E-11,1
2.912983,1.01E-10,1
2.913983,1.04E-10,1
2.914983,1.08E-10,1
2.915983,1.11E-10,1
2.916983,1.14E-10,1
2.917983,1.18E-10,1
2.918983,1.21E-10,1
2.919983,1.24E-10,1
2.920983,1.27E-10,1
2.921983,1.31E-10,1
2.922983,1.34E-10,1
2.923983,1.37E-10,1
2.924983,1.40E-10,1
2.925983,1.43E-10,1
2.926983,1.47E-10,1
2.927983,1.50E-10,1
2.928983,1.53E-10,1
2.929983,1.56E-10,1
2.930983,1.59E-10,1
2.931983,1.62E-10,1
2.932983,1.65E-10,1
2.933983,1.68E-10,1
2.934983,1.71E-10,1
2.935983,1.74E-10,1
2.936983,1.77E-10,1
2.937983,1.81E-10,1
2.938983,1.84E-10,1
2.939983,1.86E-10,1
2.940983,1.89E-10,1
2.941983,1.92E-10,1
2.942983,1.95E-10,1
2.943983,1.98E-10,1
2.944983,2.01E-10,1
2.945983,2.05E-10,1
2.946983,2.07E-10,1
2.947983,2.10E-10,1
2.948983,2.13E-10,1
2.949983,2.16E-10,1
2.950983,2.19E-10,1
2.951983,2.22E-10,1
2.952983,2.25E-10,1
2.953983,2.28E-10,1
2.954983,2.31E-10,1
2.955983,2.34E-10,1
2.956983,2.37E-10,1
2.957983,2.39E-10,1
2.958983,2.42E-10,1
2.959983,2.45E-10,1
2.960983,2.48E-10,1
2.961983,2.51E-10,1
2.962983,2.54E-10,1
2.963983,2.57E-10,1
2.964983,2.59E-10,1
2.965983,2.62E-10,1
2.966983,2.65E-10,1
2.967983,2.68E-10,1
2.968983,2.70E-10,1
2.969983,2.73E-10,1
2.970983,2.76E-10,1
2.971983,2.79E-10,1
2.972983,2.81E-10,1
2.973983,2.84E-10,1
2.974983,2.87E-10,1
2.975983,2.89E-10,1
2.976983,2.92E-10,1
2.977983,2.94E-10,1
2.978983,2.97E-10,1
2.979983,3.00E-10,1
2.980983,3.02E-10,1
2.981983,3.05E-10,1
2.982983,3.07E-10,1
2.983983,3.10E-10,1
2.984983,3.12E-10,1
2.985983,3.14E-10,1
2.986983,3.17E-10,1
2.987983,3.19E-10,1
2.988983,3.22E-10,1
2.989983,3.24E-10,1
2.990983,3.26E-10,1
2.991983,3.28E-10,1
2.992983,3.31E-10,1
2.993983,3.33E-10,1
2.994983,3.35E-10,1
2.995983,3.37E-10,1
2.996983,3.39E-10,1
2.997983,3.40E-10,1
2.998983,3.42E-10,1
2.999983,3.44E-10,1
3.000983,3.46E-10,1
3.001983,3.48E-10,1
3.002983,3.49E-10,1
3.003983,3.51E-10,1
3.004983,3.52E-10,1
3.005983,3.54E-10,1
3.006983,3.55E-10,1
3.007983,3.57E-10,1
3.008983,3.58E-10,1
3.009983,3.59E-10,1
3.010983,3.60E-10,1
3.011983,3.62E-10,1
3.012983,3.63E-10,1
3.013983,3.64E-10,1
3.014983,3.65E-10,1
3.015983,3.65E-10,1
3.016983,3.67E-10,1
3.017983,3.67E-10,1
3.018983,3.68E-10,1
3.019983,3.69E-10,1
3.020983,3.69E-10,1
3.021983,3.70E-10,1
3.022983,3.71E-10,1
3.023983,3.71E-10,1
3.024983,3.72E-10,1
3.025983,3.72E-10,1
3.026983,3.72E-10,1
3.027983,3.72E-10,1
3.028983,3.73E-10,1
3.029983,3.73E-10,1
3.030983,3.73E-10,1
3.031983,3.73E-10,1
3.032983,3.73E-10,1
3.033983,3.73E-10,1
3.034983,3.73E-10,1
3.035983,3.72E-10,1
3.036983,3.72E-10,1
3.037983,3.71E-10,1
3.038983,3.71E-10,1
3.039983,3.70E-10,1
3.040983,3.69E-10,1
3.041983,3.69E-10,1
3.042983,3.68E-10,1
3.043983,3.67E-10,1
3.044983,3.66E-10,1
3.045983,3.65E-10,1
3.046983,3.64E-10,1
3.047983,3.63E-10,1
3.048983,3.62E-10,1
3.049983,3.61E-10,1
3.050983,3.59E-10,1
3.051983,3.58E-10,1
3.052983,3.56E-10,1
3.053983,3.55E-10,1
3.054983,3.54E-10,1
3.055983,3.52E-10,1
3.056983,3.51E-10,1
3.057983,3.48E-10,1
3.058983,3.46E-10,1
3.059983,3.44E-10,1
3.060983,3.42E-10,1
3.061983,3.40E-10,1
3.062983,3.38E-10,1
3.063983,3.36E-10,1
3.064983,3.34E-10,1
3.065983,3.32E-10,1
3.066983,3.29E-10,1
3.067983,3.27E-10,1
3.068983,3.25E-10,1
3.069983,3.22E-10,1
3.070983,3.20E-10,1
3.071983,3.17E-10,1
3.072983,3.14E-10,1
3.073983,3.12E-10,1
3.074983,3.09E-10,1
3.075983,3.06E-10,1
3.076983,3.03E-10,1
3.077983,3.01E-10,1
3.078983,2.98E-10,1
3.079983,2.95E-10,1
3.080983,2.92E-10,1
3.081983,2.89E-10,1
3.082983,2.86E-10,1
3.083983,2.83E-10,1
3.084983,2.80E-10,1
3.085983,2.77E-10,1
3.086983,2.74E-10,1
3.087983,2.71E-10,1
3.088983,2.67E-10,1
3.089983,2.64E-10,1
3.090983,2.61E-10,1
3.091983,2.58E-10,1
3.092983,2.54E-10,1
3.093983,2.51E-10,1
3.094983,2.48E-10,1
3.095983,2.45E-10,1
3.096983,2.41E-10,1
3.097983,2.38E-10,1
3.098983,2.34E-10,1
3.099983,2.31E-10,1
3.100983,2.27E-10,1
3.101983,2.24E-10,1
3.102983,2.21E-10,1
3.103983,2.17E-10,1
3.104983,2.14E-10,1
3.105983,2.10E-10,1
3.106983,2.06E-10,1
3.107983,2.03E-10,1
3.108983,2.00E-10,1
3.109983,1.96E-10,1
3.110983,1.93E-10,1
3.111983,1.89E-10,1
3.112983,1.86E-10,1
3.113983,1.82E-10,1
3.114983,1.79E-10,1
3.115983,1.75E-10,1
3.116983,1.72E-10,1
3.117983,1.68E-10,1
3.118983,1.64E-10,1
3.119983,1.61E-10,1
3.120983,1.57E-10,1
3.121983,1.54E-10,1
3.122983,1.50E-10,1
3.123983,1.46E-10,1
3.124983,1.42E-10,1
3.125983,1.39E-10,1
3.126983,1.35E-10,1
3.127983,1.31E-10,1
3.128983,1.28E-10,1
3.129983,1.24E-10,1
3.130983,1.20E-10,1
3.131983,1.16E-10,1
3.132983,1.13E-10,1
3.133983,1.09E-10,1
3.134983,1.05E-10,1
3.135983,1.01E-10,1
3.136983,9.76E-11,1
3.137983,9.38E-11,1
3.138983,9.02E-11,1
3.139983,8.65E-11,1
3.140983,8.30E-11,1
3.141983,7.93E-11,1
3.142983,7.57E-11,1
3.143983,7.21E-11,1
3.144983,6.84E-11,1
3.145983,6.44E-11,1
3.146983,6.05E-11,1
3.147983,5.69E-11,1
3.148983,5.33E-11,1
3.149983,4.97E-11,1
3.150983,4.60E-11,1
3.151983,4.24E-11,1
3.152983,3.88E-11,1
3.153983,3.53E-11,1
3.154983,3.17E-11,1
3.155983,2.81E-11,1
3.156983,2.44E-11,1
3.157983,2.07E-11,1
3.158983,1.71E-11,1
3.159983,1.37E-11,1
3.160983,1.01E-11,1
3.161983,6.53E-12,1
3.162983,2.88E-12,1
3.163983,-4.45E-13,1
3.164983,-3.77E-12,1
3.165983,-7.21E-12,1
3.166983,-1.04E-11,1
3.167983,-1.40E-11,1
3.168983,-1.72E-11,1
3.169983,-2.06E-11,1
3.170983,-2.36E-11,1
3.171983,-2.66E-11,1
3.172983,-2.95E-11,1
3.173983,-3.25E-11,1
3.174983,-3.54E-11,1
3.175983,-3.82E-11,1
3.176983,-4.11E-11,1
3.177983,-4.40E-11,1
3.178983,-4.69E-11,1
3.179983,-4.97E-11,1
3.180983,-5.24E-11,1
3.181983,-5.51E-11,1
3.182983,-5.75E-11,1
3.183983,-6.00E-11,1
3.184983,-6.25E-11,1
3.185983,-6.52E-11,1
3.186983,-6.75E-11,1
3.187983,-7.01E-11,1
3.188983,-7.24E-11,1
3.189983,-7.50E-11,1
3.190983,-7.71E-11,1
3.191983,-7.96E-11,1
3.192983,-8.19E-11,1
3.193983,-8.43E-11,1
3.194983,-8.65E-11,1
3.195983,-8.87E-11,1
3.196983,-9.07E-11,1
3.197983,-9.28E-11,1
3.198983,-9.47E-11,1
3.199983,-9.67E-11,1
3.200983,-9.89E-11,1
3.201983,-1.01E-10,1
3.202983,-1.03E-10,1
3.203983,-1.05E-10,1
3.204983,-1.07E-10,1
3.205983,-1.09E-10,1
3.206983,-1.10E-10,1
3.207983,-1.12E-10,1
3.208983,-1.13E-10,1
3.209983,-1.15E-10,1
3.210983,-1.17E-10,1
3.211983,-1.18E-10,1
3.212983,-1.20E-10,1
3.213983,-1.21E-10,1
3.214983,-1.23E-10,1
3.215983,-1.24E-10,1
3.216983,-1.26E-10,1
3.217983,-1.27E-10,1
3.218983,-1.28E-10,1
3.219983,-1.29E-10,1
3.220983,-1.31E-10,1
3.221983,-1.32E-10,1
3.222983,-1.33E-10,1
3.223983,-1.34E-10,1
3.224983,-1.35E-10,1
3.225983,-1.36E-10,1
3.226983,-1.37E-10,1
3.227983,-1.38E-10,1
3.228983,-1.39E-10,1
3.229983,-1.40E-10,1
3.230983,-1.41E-10,1
3.231983,-1.42E-10,1
3.232983,-1.42E-10,1
3.233983,-1.43E-10,1
3.234983,-1.44E-10,1
3.235983,-1.44E-10,1
3.236983,-1.45E-10,1
3.237983,-1.46E-10,1
3.238983,-1.46E-10,1
3.239983,-1.47E-10,1
3.240983,-1.47E-10,1
3.241983,-1.47E-10,1
3.242983,-1.48E-10,1
3.243983,-1.48E-10,1
3.244983,-1.49E-10,1
3.245983,-1.49E-10,1
3.246983,-1.49E-10,1
3.247983,-1.50E-10,1
3.248983,-1.50E-10,1
3.249983,-1.50E-10,1
3.250983,-1.50E-10,1
3.251983,-1.50E-10,1
3.252983,-1.50E-10,1
3.253983,-1.51E-10,1
3.254983,-1.51E-10,1
3.255983,-1.51E-10,1
3.256983,-1.51E-10,1
3.257983,-1.51E-10,1
3.258983,-1.51E-10,1
3.259983,-1.51E-10,1
3.260983,-1.51E-10,1
3.261983,-1.51E-10,1
3.262983,-1.51E-10,1
3.263983,-1.51E-10,1
3.264983,-1.50E-10,1
3.265983,-1.50E-10,1
3.266983,-1.50E-10,1
3.267983,-1.50E-10,1
3.268983,-1.50E-10,1
3.269983,-1.49E-10,1
3.270983,-1.49E-10,1
3.271983,-1.49E-10,1
3.272983,-1.48E-10,1
3.273983,-1.48E-10,1
3.274983,-1.48E-10,1
3.275983,-1.47E-10,1
3.276983,-1.46E-10,1
3.277983,-1.46E-10,1
3.278983,-1.45E-10,1
3.279983,-1.45E-10,1
3.280983,-1.44E-10,1
3.281983,-1.43E-10,1
3.282983,-1.43E-10,1
3.283983,-1.42E-10,1
3.284983,-1.41E-10,1
3.285983,-1.40E-10,1
3.286983,-1.40E-10,1
3.287983,-1.39E-10,1
3.288983,-1.38E-10,1
3.289983,-1.37E-10,1
3.290983,-1.36E-10,1
3.291983,-1.35E-10,1
3.292983,-1.34E-10,1
3.293983,-1.33E-10,1
3.294983,-1.32E-10,1
3.295983,-1.31E-10,1
3.296983,-1.30E-10,1
3.297983,-1.29E-10,1
3.298983,-1.27E-10,1
3.299983,-1.26E-10,1
3.300983,-1.25E-10,1
3.301983,-1.24E-10,1
3.302983,-1.23E-10,1
3.303983,-1.21E-10,1
3.304983,-1.20E-10,1
3.305983,-1.19E-10,1
3.306983,-1.18E-10,1
3.307983,-1.16E-10,1
3.308983,-1.15E-10,1
3.309983,-1.13E-10,1
3.310983,-1.12E-10,1
3.311983,-1.10E-10,1
3.312983,-1.09E-10,1
3.313983,-1.07E-10,1
3.314983,-1.06E-10,1
3.315983,-1.05E-10,1
3.316983,-1.03E-10,1
3.317983,-1.02E-10,1
3.318983,-9.99E-11,1
3.319983,-9.84E-11,1
3.320983,-9.69E-11,1
3.321983,-9.54E-11,1
3.322983,-9.37E-11,1
3.323983,-9.22E-11,1
3.324983,-9.06E-11,1
3.325983,-8.89E-11,1
3.326983,-8.72E-11,1
3.327983,-8.57E-11,1
3.328983,-8.40E-11,1
3.329983,-8.21E-11,1
3.330983,-8.03E-11,1
3.331983,-7.87E-11,1
3.332983,-7.68E-11,1
3.333983,-7.50E-11,1
3.334983,-7.33E-11,1
3.335983,-7.17E-11,1
3.336983,-7.01E-11,1
3.337983,-6.79E-11,1
3.338983,-6.61E-11,1
3.339983,-6.43E-11,1
3.340983,-6.27E-11,1
3.341983,-6.07E-11,1
3.342983,-5.84E-11,1
3.343983,-5.63E-11,1
3.344983,-5.42E-11,1
3.345983,-5.23E-11,1
3.346983,-5.06E-11,1
3.347983,-4.85E-11,1
3.348983,-4.67E-11,1
3.349983,-4.44E-11,1
3.350983,-4.23E-11,1
3.351983,-4.02E-11,1
3.352983,-3.82E-11,1
3.353983,-3.63E-11,1
3.354983,-3.40E-11,1
3.355983,-3.19E-11,1
3.356983,-2.98E-11,1
3.357983,-2.78E-11,1
3.358983,-2.59E-11,1
3.359983,-2.38E-11,1
3.360983,-2.18E-11,1
3.361983,-1.97E-11,1
3.362983,-1.75E-11,1
3.363983,-1.55E-11,1
3.364983,-1.34E-11,1
3.365983,-1.14E-11,1
3.366983,-9.36E-12,1
3.367983,-7.32E-12,1
3.368983,-5.49E-12,1
3.369983,-3.34E-12,1
3.370983,-1.41E-12,1
3.371983,7.36E-13,1
3.372983,2.67E-12,1
3.373983,4.60E-12,1
3.374983,6.53E-12,1
3.375983,8.36E-12,1
3.376983,1.04E-11,1
3.377983,1.23E-11,1
3.378983,1.44E-11,1
3.379983,1.62E-11,1
3.380983,1.79E-11,1
3.381983,1.95E-11,1
3.382983,2.15E-11,1
3.383983,2.32E-11,1
3.384983,2.51E-11,1
3.385983,2.67E-11,1
3.386983,2.88E-11,1
3.387983,3.04E-11,1
3.388983,3.21E-11,1
3.389983,3.37E-11,1
3.390983,3.54E-11,1
3.391983,3.72E-11,1
3.392983,3.87E-11,1
3.393983,4.06E-11,1
3.394983,4.21E-11,1
3.395983,4.40E-11,1
3.396983,4.56E-11,1
3.397983,4.72E-11,1
3.398983,4.88E-11,1
3.399983,5.04E-11,1
3.400983,5.21E-11,1
3.401983,5.36E-11,1
3.402983,5.51E-11,1
3.403983,5.67E-11,1
3.404983,5.82E-11,1
3.405983,5.97E-11,1
3.406983,6.12E-11,1
3.407983,6.25E-11,1
3.408983,6.40E-11,1
3.409983,6.55E-11,1
3.410983,6.74E-11,1
3.411983,6.91E-11,1
3.412983,7.06E-11,1
3.413983,7.21E-11,1
3.414983,7.38E-11,1
3.415983,7.57E-11,1
3.416983,7.74E-11,1
3.417983,7.89E-11,1
3.418983,8.06E-11,1
3.419983,8.23E-11,1
3.420983,8.40E-11,1
3.421983,8.60E-11,1
3.422983,8.77E-11,1
3.423983,8.97E-11,1
3.424983,9.16E-11,1
3.425983,9.34E-11,1
3.426983,9.52E-11,1
3.427983,9.70E-11,1
3.428983,9.91E-11,1
3.429983,1.01E-10,1
3.430983,1.03E-10,1
3.431983,1.05E-10,1
3.432983,1.07E-10,1
3.433983,1.08E-10,1
3.434983,1.10E-10,1
3.435983,1.12E-10,1
3.436983,1.14E-10,1
3.437983,1.16E-10,1
3.438983,1.19E-10,1
3.439983,1.21E-10,1
3.440983,1.23E-10,1
3.441983,1.25E-10,1
3.442983,1.27E-10,1
3.443983,1.29E-10,1
3.444983,1.31E-10,1
3.445983,1.33E-10,1
3.446983,1.35E-10,1
3.447983,1.38E-10,1
3.448983,1.40E-10,1
3.449983,1.42E-10,1
3.450983,1.44E-10,1
3.451983,1.46E-10,1
3.452983,1.48E-10,1
3.453983,1.50E-10,1
3.454983,1.53E-10,1
3.455983,1.55E-10,1
3.456983,1.57E-10,1
3.457983,1.60E-10,1
3.458983,1.62E-10,1
3.459983,1.64E-10,1
3.460983,1.66E-10,1
3.461983,1.69E-10,1
3.462983,1.71E-10,1
3.463983,1.73E-10,1
3.464983,1.76E-10,1
3.465983,1.78E-10,1
3.466983,1.80E-10,1
3.467983,1.82E-10,1
3.468983,1.85E-10,1
3.469983,1.87E-10,1
3.470983,1.89E-10,1
3.471983,1.91E-10,1
3.472983,1.94E-10,1
3.473983,1.96E-10,1
3.474983,1.98E-10,1
3.475983,2.01E-10,1
3.476983,2.03E-10,1
3.477983,2.06E-10,1
3.478983,2.08E-10,1
3.479983,2.10E-10,1
3.480983,2.12E-10,1
3.481983,2.15E-10,1
3.482983,2.17E-10,1
3.483983,2.19E-10,1
3.484983,2.21E-10,1
3.485983,2.24E-10,1
3.486983,2.26E-10,1
3.487983,2.28E-10,1
3.488983,2.30E-10,1
3.489983,2.33E-10,1
3.490983,2.35E-10,1
3.491983,2.37E-10,1
3.492983,2.39E-10,1
3.493983,2.41E-10,1
3.494983,2.43E-10,1
3.495983,2.45E-10,1
3.496983,2.47E-10,1
3.497983,2.49E-10,1
3.498983,2.51E-10,1
3.499983,2.53E-10,1
3.500983,2.55E-10,1
3.501983,2.57E-10,1
3.502983,2.59E-10,1
3.503983,2.60E-10,1
3.504983,2.62E-10,1
3.505983,2.64E-10,1
3.506983,2.66E-10,1
3.507983,2.67E-10,1
3.508983,2.69E-10,1
3.509983,2.70E-10,1
3.510983,2.71E-10,1
3.511983,2.73E-10,1
3.512983,2.74E-10,1
3.513983,2.76E-10,1
3.514983,2.77E-10,1
3.515983,2.78E-10,1
3.516983,2.79E-10,1
3.517983,2.80E-10,1
3.518983,2.81E-10,1
3.519983,2.81E-10,1
